Branch_Id,Loan_Id,Region_Name,State_Name,City_Name,Employment_Type,Region_ID,State_Code,City_Code,Postal_Code,Date_of_Birth,DisbursalDate,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,CREDIT.HISTORY.LENGTH,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,Disbursed_Amount,Asset_Cost,ltv,PERFORM_CNS.SCORE,NO.OF_INQUIRIES,Loan_Default
74,22353,South,Andhra Pradesh,Nellore,Salaried,R2,ST01,CT25,524225,01-03-1995,30-10-2018,1,1,0,0,0,0,0yrs 0mon,0,66289,92356,74.71,0,0,1
74,22790,South,Andhra Pradesh,Nellore,Salaried,R2,ST01,CT25,524225,01-01-1995,30-08-2018,1,1,0,0,0,0,0yrs 0mon,0,55759,70897,81.1,0,0,0
74,4818,South,Karnataka,Bangalore,Salaried,R2,ST12,CT10,560034,01-01-1985,20-10-2018,1,1,0,0,0,0,0yrs 9mon,0,54263,66896,83.71,706,0,1
74,4983,South,Karnataka,Bangalore,Salaried,R2,ST12,CT10,560034,04-04-1986,30-10-2018,1,1,0,0,0,0,0yrs 0mon,0,50828,66020,79.52,0,0,0
74,5856,South,Karnataka,Bangalore,Salaried,R2,ST12,CT10,560034,01-01-1976,13-10-2018,1,1,0,0,0,0,0yrs 0mon,0,63197,78424,82.88,0,0,0
74,7215,South,Karnataka,Bangalore,Salaried,R2,ST12,CT10,560034,28-08-1987,14-08-2018,1,1,0,0,0,0,4yrs 10mon,1,56013,68307,84.91,300,0,0
74,7621,South,Karnataka,Bangalore,Salaried,R2,ST12,CT10,560034,01-01-1991,11-08-2018,1,1,0,0,0,0,2yrs 1mon,0,45845,59758,83.67,836,0,0
74,7734,South,Karnataka,Bangalore,Salaried,R2,ST12,CT10,560034,01-01-1997,25-09-2018,1,1,0,0,0,0,0yrs 0mon,0,52478,70195,78.35,0,0,0
74,7905,South,Karnataka,Bangalore,Salaried,R2,ST12,CT10,560034,01-01-1982,03-10-2018,1,1,1,0,0,0,2yrs 2mon,0,51778,72577,73.99,660,4,0
74,12287,South,Karnataka,Bangalore,Self employed,R2,ST12,CT10,560034,31-12-1979,09-08-2018,1,1,0,0,0,0,0yrs 0mon,0,54259,63912,87.62,0,0,0
74,14442,South,Karnataka,Bangalore,Self employed,R2,ST12,CT10,560034,01-01-1974,24-10-2018,1,1,0,0,0,0,5yrs 8mon,2,44709,61927,77.51,432,2,0
74,14536,South,Karnataka,Bangalore,Salaried,R2,ST12,CT10,560034,09-05-1995,03-10-2018,1,1,0,0,0,0,0yrs 0mon,0,41360,62568,71.92,0,0,1
74,16430,South,Karnataka,Bangalore,Self employed,R2,ST12,CT10,560034,01-01-1960,29-10-2018,1,1,0,0,0,0,2yrs 0mon,0,47349,60346,81.2,701,1,0
74,16947,South,Karnataka,Bangalore,Salaried,R2,ST12,CT10,560034,01-01-1992,19-09-2018,1,1,0,0,0,0,1yrs 9mon,0,53049,67174,84.85,18,0,0
74,17009,South,Karnataka,Bangalore,Salaried,R2,ST12,CT10,560034,01-01-1982,18-09-2018,1,1,0,0,0,0,0yrs 8mon,0,47273,61590,82.81,657,0,0
74,19116,South,Karnataka,Bangalore,Salaried,R2,ST12,CT10,560034,12-07-1978,28-08-2018,1,1,0,0,0,0,0yrs 0mon,0,39394,68286,60.04,0,0,0
74,23137,South,Karnataka,Bangalore,Self employed,R2,ST12,CT10,560034,01-01-1987,17-08-2018,1,1,0,0,0,0,0yrs 0mon,0,49283,63645,84.85,0,0,1
74,1526,South,Karnataka,Mysore,Salaried,R2,ST12,CT19,570028,08-05-1990,22-10-2018,1,1,1,0,0,0,4yrs 4mon,0,51348,68340,81.21,430,0,1
74,3149,South,Karnataka,Mysore,Salaried,R2,ST12,CT19,570028,01-01-1984,30-09-2018,1,1,0,0,0,0,3yrs 11mon,0,37664,71092,57.67,698,0,0
74,4028,South,Karnataka,Mysore,Salaried,R2,ST12,CT19,570028,01-01-1977,21-10-2018,1,1,0,0,0,0,2yrs 10mon,0,52053,61509,86.98,845,0,0
74,4521,South,Karnataka,Mysore,Salaried,R2,ST12,CT19,570028,12-12-1995,26-08-2018,1,1,0,0,0,0,0yrs 0mon,0,52078,68286,79.08,0,0,0
74,5883,South,Karnataka,Mysore,Self employed,R2,ST12,CT19,570028,01-01-1979,28-10-2018,1,1,0,0,0,0,0yrs 0mon,0,50458,68521,78.81,0,0,0
74,10024,South,Karnataka,Mysore,Self employed,R2,ST12,CT19,570028,03-11-1996,26-10-2018,1,1,0,1,0,0,0yrs 0mon,0,49228,70079,74.92,0,0,1
74,11700,South,Karnataka,Mysore,Unknown,R2,ST12,CT19,570028,13-04-1998,06-10-2018,1,1,0,0,0,0,0yrs 0mon,0,46349,59386,80.83,0,0,0
74,16250,South,Karnataka,Mysore,Self employed,R2,ST12,CT19,570028,06-12-1968,25-08-2018,1,1,0,0,0,0,2yrs 0mon,0,48793,64251,79.38,15,0,0
74,16742,South,Karnataka,Mysore,Salaried,R2,ST12,CT19,570028,26-02-1984,31-08-2018,1,1,0,0,0,0,0yrs 1mon,0,36659,62391,62.51,15,0,0
74,20106,South,Karnataka,Mysore,Salaried,R2,ST12,CT19,570028,21-10-1971,31-08-2018,1,1,0,0,0,0,0yrs 0mon,0,40534,55716,77.18,0,0,1
74,21088,South,Karnataka,Mysore,Salaried,R2,ST12,CT19,570028,01-01-1969,09-08-2018,1,1,1,0,0,0,2yrs 0mon,0,43345,55716,85.25,763,0,1
74,23012,South,Karnataka,Mysore,Salaried,R2,ST12,CT19,570028,01-01-1986,06-10-2018,1,1,0,0,0,0,0yrs 1mon,0,54759,75664,73.35,15,1,0
74,1174,South,Karnataka,Mangalore,Self employed,R2,ST12,CT23,575001,30-01-1993,14-09-2018,1,1,1,0,0,0,0yrs 0mon,0,53773,71003,81.69,0,0,1
74,4569,South,Karnataka,Mangalore,Salaried,R2,ST12,CT23,575001,01-01-1972,24-10-2018,1,1,0,0,0,0,0yrs 0mon,0,49053,64021,78.88,0,0,0
74,4838,South,Karnataka,Mangalore,Self employed,R2,ST12,CT23,575001,04-02-1994,06-09-2018,1,1,0,0,0,0,0yrs 0mon,0,73817,99084,75.69,0,0,1
74,5681,South,Karnataka,Mangalore,Salaried,R2,ST12,CT23,575001,01-01-1982,20-10-2018,1,1,0,0,0,0,1yrs 2mon,0,52053,63494,84.26,425,0,1
74,8269,South,Karnataka,Mangalore,Self employed,R2,ST12,CT23,575001,01-01-1961,26-10-2018,1,1,0,0,0,0,0yrs 0mon,0,70163,92232,79.15,0,0,0
74,8866,South,Karnataka,Mangalore,Self employed,R2,ST12,CT23,575001,15-06-1976,29-09-2018,1,1,1,0,0,0,0yrs 0mon,0,47349,59386,82.51,0,0,0
74,9500,South,Karnataka,Mangalore,Salaried,R2,ST12,CT23,575001,07-06-1995,23-09-2018,1,1,0,0,0,0,0yrs 0mon,0,56471,67316,84.99,0,1,0
74,10525,South,Karnataka,Mangalore,Self employed,R2,ST12,CT23,575001,24-12-1972,18-10-2018,1,1,1,0,0,0,0yrs 0mon,0,44317,63629,74.81,0,0,1
74,10539,South,Karnataka,Mangalore,Self employed,R2,ST12,CT23,575001,05-04-1994,23-10-2018,1,1,0,0,0,0,3yrs 9mon,0,50553,67982,76.49,673,0,0
74,10934,South,Karnataka,Mangalore,Salaried,R2,ST12,CT23,575001,01-01-1987,01-08-2018,1,1,0,0,0,0,2yrs 0mon,0,44409,59047,79.6,734,0,0
74,10974,South,Karnataka,Mangalore,Salaried,R2,ST12,CT23,575001,01-01-1989,25-10-2018,1,1,0,0,0,0,6yrs 11mon,0,61463,78963,79.78,689,0,0
74,11417,South,Karnataka,Mangalore,Self employed,R2,ST12,CT23,575001,01-01-1993,21-10-2018,1,1,0,0,0,0,0yrs 0mon,0,48645,67791,73.76,0,0,1
74,12754,South,Karnataka,Mangalore,Self employed,R2,ST12,CT23,575001,01-01-1977,29-09-2018,1,1,0,0,0,0,12yrs 7mon,0,44145,59386,77.46,300,0,0
74,13692,South,Karnataka,Mangalore,Salaried,R2,ST12,CT23,575001,01-01-1990,01-08-2018,1,1,1,0,0,0,0yrs 0mon,0,41394,56000,76.79,0,0,0
74,13982,South,Karnataka,Mangalore,Salaried,R2,ST12,CT23,575001,06-05-1995,19-09-2018,1,1,0,0,0,0,0yrs 0mon,0,88215,119513,76.98,0,1,0
74,16675,South,Karnataka,Mangalore,Salaried,R2,ST12,CT23,575001,01-01-1990,10-08-2018,1,1,0,0,0,0,2yrs 10mon,0,67169,88284,78.16,754,0,0
74,16891,South,Karnataka,Mangalore,Salaried,R2,ST12,CT23,575001,30-01-1986,20-09-2018,1,1,0,0,0,0,5yrs 3mon,0,48349,62978,79.39,722,0,0
74,21123,South,Karnataka,Mangalore,Self employed,R2,ST12,CT23,575001,01-01-1988,28-08-2018,1,1,0,0,0,0,1yrs 6mon,0,44409,56116,83.76,825,1,0
74,22189,South,Karnataka,Mangalore,Salaried,R2,ST12,CT23,575001,01-01-1965,06-10-2018,1,1,0,0,0,0,3yrs 1mon,0,48145,66352,73.85,300,1,1
74,381,South,Kerala,Kochi,Salaried,R2,ST13,CT07,682001,01-01-1982,30-08-2018,1,0,0,1,0,0,0yrs 0mon,0,52303,68286,79.08,0,0,0
74,1164,South,Kerala,Kochi,Salaried,R2,ST13,CT07,682001,01-01-1958,27-10-2018,1,1,0,0,0,0,5yrs 10mon,0,47773,60000,85.0,607,0,1
74,8921,South,Kerala,Kochi,Salaried,R2,ST13,CT07,682001,30-10-1982,31-08-2018,1,0,1,0,0,0,0yrs 0mon,0,57993,88284,69.1,0,0,0
74,10679,South,Kerala,Kochi,Self employed,R2,ST13,CT07,682001,01-01-1967,08-09-2018,1,1,0,0,0,0,2yrs 4mon,1,37775,55781,75.29,14,0,0
74,10812,South,Kerala,Kochi,Salaried,R2,ST13,CT07,682001,14-07-1989,22-10-2018,1,1,0,0,0,0,2yrs 7mon,0,54129,92356,61.18,300,2,1
74,11874,South,Kerala,Kochi,Self employed,R2,ST13,CT07,682001,01-01-1979,30-09-2018,1,1,0,0,0,0,6yrs 2mon,0,69169,74369,94.13,678,0,0
74,11958,South,Kerala,Kochi,Salaried,R2,ST13,CT07,682001,08-02-1986,12-09-2018,1,1,0,0,0,0,0yrs 0mon,0,43894,67791,66.38,0,0,0
74,13868,South,Kerala,Kochi,Self employed,R2,ST13,CT07,682001,26-11-1995,16-08-2018,1,1,0,0,0,0,0yrs 0mon,0,53103,64543,84.9,0,0,0
74,15202,South,Kerala,Kochi,Self employed,R2,ST13,CT07,682001,01-01-1987,31-10-2018,1,1,0,0,0,0,0yrs 0mon,0,36179,48614,78.17,0,0,0
74,15901,South,Kerala,Kochi,Self employed,R2,ST13,CT07,682001,01-01-1970,20-10-2018,1,1,0,0,0,0,0yrs 0mon,0,64419,89400,73.83,0,0,1
74,16770,South,Kerala,Kochi,Self employed,R2,ST13,CT07,682001,12-03-1971,01-08-2018,1,1,1,0,0,0,0yrs 2mon,0,41394,56116,76.63,15,0,0
74,18132,South,Kerala,Kochi,Salaried,R2,ST13,CT07,682001,01-01-1996,17-09-2018,1,1,0,0,0,0,0yrs 0mon,0,45770,60590,82.52,0,0,0
74,19053,South,Kerala,Kochi,Self employed,R2,ST13,CT07,682001,03-03-1990,30-08-2018,1,1,0,0,0,0,2yrs 0mon,1,53303,83973,65.5,615,0,0
74,22080,South,Kerala,Kochi,Salaried,R2,ST13,CT07,682001,01-07-1985,25-10-2018,1,1,0,0,0,0,0yrs 0mon,0,57363,73921,79.95,0,1,0
74,22261,South,Kerala,Kochi,Salaried,R2,ST13,CT07,682001,01-01-1975,26-10-2018,1,1,0,0,0,0,1yrs 4mon,0,40144,74578,55.65,17,0,1
74,22278,South,Kerala,Kochi,Self employed,R2,ST13,CT07,682001,20-06-1990,28-09-2018,1,1,0,0,0,0,0yrs 7mon,0,55013,71547,79.67,825,0,1
74,199,South,Kerala,Thrissur,Self employed,R2,ST13,CT24,680503,01-01-1978,22-10-2018,1,1,0,0,0,0,0yrs 0mon,0,56414,72509,84.27,0,0,0
74,590,South,Kerala,Thrissur,Salaried,R2,ST13,CT24,680503,06-05-1965,06-10-2018,1,1,0,0,0,0,14yrs 4mon,2,68717,119540,59.31,574,0,0
74,1142,South,Kerala,Thrissur,Self employed,R2,ST13,CT24,680503,16-06-1992,25-10-2018,1,0,0,1,0,0,0yrs 11mon,0,53328,66034,83.29,763,0,1
74,1677,South,Kerala,Thrissur,Salaried,R2,ST13,CT24,680503,01-01-1983,30-08-2018,1,1,0,0,0,0,2yrs 7mon,0,43894,68285,65.9,719,0,0
74,4102,South,Kerala,Thrissur,Self employed,R2,ST13,CT24,680503,04-06-1976,14-09-2018,1,1,1,0,0,0,4yrs 1mon,0,54303,88472,62.17,746,0,0
74,9385,South,Kerala,Thrissur,Salaried,R2,ST13,CT24,680503,01-01-1980,19-09-2018,1,1,0,0,0,0,0yrs 7mon,0,47242,65025,78.74,825,0,0
74,10105,South,Kerala,Thrissur,Salaried,R2,ST13,CT24,680503,03-01-1996,10-09-2018,1,1,0,0,0,0,0yrs 0mon,0,43770,56003,84.82,0,0,1
74,15009,South,Kerala,Thrissur,Salaried,R2,ST13,CT24,680503,07-04-1994,29-08-2018,1,1,0,0,0,0,0yrs 7mon,1,66769,89364,78.33,825,0,1
74,15953,South,Kerala,Thrissur,Self employed,R2,ST13,CT24,680503,01-01-1981,31-10-2018,1,1,0,0,0,0,0yrs 0mon,0,48249,60910,81.92,0,0,0
74,17998,South,Kerala,Thrissur,Self employed,R2,ST13,CT24,680503,01-01-1990,26-10-2018,1,1,0,0,0,0,0yrs 0mon,0,44849,71595,64.25,0,0,0
74,19814,South,Kerala,Thrissur,Self employed,R2,ST13,CT24,680503,22-03-1973,26-10-2018,1,1,1,0,0,0,0yrs 0mon,0,47773,64697,78.83,0,0,1
74,5,South,Tamil Nadu,Chennai,Self employed,R2,ST24,CT03,600020,31-12-1974,14-09-2018,1,1,0,0,0,0,3yrs 1mon,1,40394,59386,70.72,14,1,0
74,215,South,Tamil Nadu,Chennai,Salaried,R2,ST24,CT03,600020,27-07-1987,25-10-2018,1,1,0,0,0,0,4yrs 8mon,0,46849,67286,74.31,650,0,0
74,2312,South,Tamil Nadu,Chennai,Salaried,R2,ST24,CT03,600020,01-01-1975,25-10-2018,1,1,0,0,0,0,0yrs 0mon,0,54263,66566,84.13,0,0,0
74,5257,South,Tamil Nadu,Chennai,Self employed,R2,ST24,CT03,600020,05-05-1990,05-09-2018,1,1,1,0,0,0,0yrs 0mon,0,44145,62389,73.73,0,0,1
74,5750,South,Tamil Nadu,Chennai,Salaried,R2,ST24,CT03,600020,24-07-1988,11-09-2018,1,1,0,0,0,0,3yrs 1mon,0,62213,92841,68.94,793,0,0
74,9293,South,Tamil Nadu,Chennai,Self employed,R2,ST24,CT03,600020,01-01-1983,03-10-2018,1,1,0,0,0,0,0yrs 7mon,0,48149,59386,83.86,738,0,0
74,11930,South,Tamil Nadu,Chennai,Salaried,R2,ST24,CT03,600020,09-10-1961,22-10-2018,1,1,0,0,0,0,2yrs 1mon,2,43763,76992,59.75,609,0,0
74,15096,South,Tamil Nadu,Chennai,Self employed,R2,ST24,CT03,600020,02-06-1970,21-10-2018,1,1,0,0,0,0,13yrs 8mon,1,56509,88759,65.35,565,0,0
74,16588,South,Tamil Nadu,Chennai,Salaried,R2,ST24,CT03,600020,01-03-1971,08-10-2018,1,1,0,1,0,0,0yrs 0mon,0,49473,63953,83.66,0,0,1
74,18868,South,Tamil Nadu,Chennai,Salaried,R2,ST24,CT03,600020,10-12-1977,11-08-2018,1,1,0,0,0,0,13yrs 10mon,0,50503,58699,88.93,747,0,0
74,20870,South,Tamil Nadu,Chennai,Self employed,R2,ST24,CT03,600020,01-01-1971,31-10-2018,1,1,0,0,0,0,5yrs 8mon,0,46567,62011,78.86,845,4,0
74,21889,South,Tamil Nadu,Chennai,Self employed,R2,ST24,CT03,600020,01-01-1985,01-08-2018,1,1,0,0,0,0,0yrs 0mon,0,94914,143084,69.19,300,1,0
74,22007,South,Tamil Nadu,Chennai,Salaried,R2,ST24,CT03,600020,03-01-1978,30-08-2018,1,1,1,0,0,0,0yrs 0mon,0,53303,74683,73.64,0,0,1
74,165,South,Tamil Nadu,Coimbatore,Salaried,R2,ST24,CT04,642205,15-12-1992,24-09-2018,1,1,0,0,0,0,0yrs 3mon,0,47945,59386,83.86,737,1,1
74,728,South,Tamil Nadu,Coimbatore,Salaried,R2,ST24,CT04,642205,07-09-1990,22-08-2018,1,1,1,0,0,0,1yrs 7mon,0,30824,41988,78.59,619,0,0
74,1997,South,Tamil Nadu,Coimbatore,Self employed,R2,ST24,CT04,642205,25-03-1996,28-09-2018,1,1,0,0,0,0,0yrs 0mon,0,34209,47252,77.25,0,0,0
74,5346,South,Tamil Nadu,Coimbatore,Self employed,R2,ST24,CT04,642205,11-10-1995,22-10-2018,1,1,0,0,0,0,2yrs 3mon,1,105658,157490,69.85,392,1,0
74,9443,South,Tamil Nadu,Coimbatore,Salaried,R2,ST24,CT04,642205,01-01-1976,07-08-2018,1,1,0,0,0,0,0yrs 0mon,0,64212,76855,87.18,0,0,0
74,12915,South,Tamil Nadu,Coimbatore,Salaried,R2,ST24,CT04,642205,05-04-1986,22-10-2018,1,0,0,1,0,0,1yrs 3mon,0,56135,67791,85.0,679,1,1
74,13859,South,Tamil Nadu,Coimbatore,Self employed,R2,ST24,CT04,642205,01-01-1986,31-10-2018,1,1,0,0,0,0,0yrs 0mon,0,46160,63655,77.76,0,0,1
74,14512,South,Tamil Nadu,Coimbatore,Salaried,R2,ST24,CT04,642205,01-01-1971,03-10-2018,1,1,0,0,0,0,2yrs 1mon,0,54504,69180,84.56,738,0,0
74,15039,South,Tamil Nadu,Coimbatore,Self employed,R2,ST24,CT04,642205,22-04-1993,31-08-2018,1,1,1,0,0,0,1yrs 4mon,1,35439,64632,57.25,591,0,0
74,15392,South,Tamil Nadu,Coimbatore,Salaried,R2,ST24,CT04,642205,02-09-1983,16-09-2018,1,1,0,0,0,0,1yrs 7mon,0,53303,67174,80.39,755,0,0
74,19256,South,Tamil Nadu,Coimbatore,Self employed,R2,ST24,CT04,642205,01-11-1976,25-10-2018,1,1,0,0,0,0,0yrs 7mon,0,54263,66033,84.81,624,0,0
74,19532,South,Tamil Nadu,Coimbatore,Salaried,R2,ST24,CT04,642205,01-01-1990,21-08-2018,1,1,1,0,0,0,0yrs 0mon,0,37379,57464,70.48,0,0,0
74,20433,South,Tamil Nadu,Coimbatore,Salaried,R2,ST24,CT04,642205,01-01-1972,18-09-2018,1,1,0,0,0,0,0yrs 0mon,0,41360,59380,75.78,0,0,0
74,227,South,Tamil Nadu,Vellore,Salaried,R2,ST24,CT29,632001,01-01-1982,05-09-2018,1,1,0,0,0,0,0yrs 6mon,1,39894,68286,60.77,576,0,0
74,1871,South,Tamil Nadu,Vellore,Self employed,R2,ST24,CT29,632001,01-10-1992,24-08-2018,1,1,0,0,0,0,0yrs 7mon,0,55013,71554,79.66,710,1,0
74,2257,South,Tamil Nadu,Vellore,Salaried,R2,ST24,CT29,632001,05-05-1974,10-10-2018,1,1,0,0,0,0,0yrs 0mon,0,51553,70948,74.7,0,0,0
74,2414,South,Tamil Nadu,Vellore,Salaried,R2,ST24,CT29,632001,16-05-1991,03-08-2018,1,1,0,0,0,0,0yrs 7mon,0,46363,56116,89.99,825,1,1
74,5971,South,Tamil Nadu,Vellore,Salaried,R2,ST24,CT29,632001,19-08-1996,21-10-2018,1,1,0,0,0,0,0yrs 0mon,0,53578,66035,83.29,0,0,0
74,6253,South,Tamil Nadu,Vellore,Salaried,R2,ST24,CT29,632001,09-12-1996,22-08-2018,1,1,0,0,0,0,0yrs 0mon,0,67882,88814,78.82,0,0,0
74,6329,South,Tamil Nadu,Vellore,Salaried,R2,ST24,CT29,632001,12-03-1961,24-10-2018,1,1,0,0,0,0,15yrs 9mon,0,52328,67982,79.43,634,1,1
74,6977,South,Tamil Nadu,Vellore,Self employed,R2,ST24,CT29,632001,01-01-1968,25-08-2018,1,1,0,0,0,0,0yrs 0mon,0,49078,61628,82.75,0,0,1
74,8282,South,Tamil Nadu,Vellore,Self employed,R2,ST24,CT29,632001,10-08-1994,11-09-2018,1,1,0,0,0,0,0yrs 0mon,0,69123,88131,80.56,0,1,0
74,9963,South,Tamil Nadu,Vellore,Salaried,R2,ST24,CT29,632001,10-04-1994,14-08-2018,1,1,0,0,0,0,0yrs 0mon,0,36439,50226,74.66,0,0,0
74,10534,South,Tamil Nadu,Vellore,Unknown,R2,ST24,CT29,632001,01-01-1999,31-10-2018,1,1,0,0,0,0,0yrs 0mon,0,47548,65000,78.46,0,0,1
74,10630,South,Tamil Nadu,Vellore,Self employed,R2,ST24,CT29,632001,05-11-1989,30-08-2018,1,1,0,0,0,0,2yrs 0mon,0,40044,57739,73.61,699,0,0
74,11924,South,Tamil Nadu,Vellore,Salaried,R2,ST24,CT29,632001,01-01-1987,28-08-2018,1,1,0,0,0,0,2yrs 2mon,0,28864,41428,74.83,797,0,1
74,12502,South,Tamil Nadu,Vellore,Self employed,R2,ST24,CT29,632001,17-08-1994,08-08-2018,1,1,0,0,0,0,0yrs 0mon,0,46369,56116,87.32,0,0,1
74,13021,South,Tamil Nadu,Vellore,Self employed,R2,ST24,CT29,632001,01-01-1967,22-08-2018,1,0,0,1,0,0,0yrs 0mon,0,53078,62592,87.87,0,0,0
74,13887,South,Tamil Nadu,Vellore,Self employed,R2,ST24,CT29,632001,27-12-1982,20-09-2018,1,1,0,0,0,0,3yrs 6mon,0,56959,74515,77.43,708,0,0
74,14378,South,Tamil Nadu,Vellore,Salaried,R2,ST24,CT29,632001,01-08-1972,21-09-2018,1,1,0,0,0,0,5yrs 1mon,0,53699,67513,82.95,377,0,0
74,15325,South,Tamil Nadu,Vellore,Self employed,R2,ST24,CT29,632001,01-01-1995,17-08-2018,1,1,0,0,0,0,0yrs 7mon,0,43429,67010,68.65,709,1,0
74,15702,South,Tamil Nadu,Vellore,Salaried,R2,ST24,CT29,632001,01-01-1989,03-09-2018,1,1,0,0,0,0,0yrs 7mon,0,40252,57295,74.88,710,2,0
74,17506,South,Tamil Nadu,Vellore,Unknown,R2,ST24,CT29,632001,26-12-1997,06-09-2018,1,1,1,0,0,0,0yrs 0mon,0,52564,70983,79.6,0,0,0
74,20329,South,Tamil Nadu,Vellore,Self employed,R2,ST24,CT29,632001,01-01-1983,25-09-2018,1,1,0,0,0,0,9yrs 1mon,0,51882,87835,62.62,300,0,0
74,326,South,Telangana,Hyderabad,Salaried,R2,ST25,CT05,500004,08-07-1981,30-08-2018,1,1,0,0,0,0,0yrs 0mon,0,43394,66052,68.13,0,0,0
74,1861,South,Telangana,Hyderabad,Salaried,R2,ST25,CT05,500004,26-04-1981,16-08-2018,1,1,1,0,0,0,2yrs 9mon,0,36659,59051,66.04,719,1,0
74,2110,South,Telangana,Hyderabad,Salaried,R2,ST25,CT05,500004,16-04-1986,30-09-2018,1,0,0,1,0,0,8yrs 0mon,0,29961,62443,49.32,710,1,0
74,2811,South,Telangana,Hyderabad,Salaried,R2,ST25,CT05,500004,10-07-1980,29-09-2018,1,1,1,0,0,0,4yrs 11mon,0,63447,87788,74.04,16,1,0
74,3115,South,Telangana,Hyderabad,Salaried,R2,ST25,CT05,500004,04-03-1991,04-09-2018,1,1,0,0,0,0,5yrs 5mon,0,52303,66020,81.79,300,0,0
74,3756,South,Telangana,Hyderabad,Salaried,R2,ST25,CT05,500004,05-05-1997,26-09-2018,1,1,0,0,0,0,0yrs 0mon,0,48243,71866,72.36,0,0,0
74,4358,South,Telangana,Hyderabad,Salaried,R2,ST25,CT05,500004,24-09-1974,28-09-2018,1,1,0,0,0,0,12yrs 0mon,2,62213,71580,89.41,548,1,0
74,6178,South,Telangana,Hyderabad,Salaried,R2,ST25,CT05,500004,05-05-1986,20-09-2018,1,1,1,0,0,0,2yrs 11mon,0,23074,47229,52.93,718,0,0
74,8309,South,Telangana,Hyderabad,Salaried,R2,ST25,CT05,500004,01-06-1977,26-10-2018,1,1,0,0,0,0,3yrs 6mon,0,61197,75122,83.86,845,3,0
74,9296,South,Telangana,Hyderabad,Self employed,R2,ST25,CT05,500004,01-01-1973,08-10-2018,1,1,0,0,0,0,0yrs 4mon,1,37239,68877,58.07,657,0,1
74,11217,South,Telangana,Hyderabad,Salaried,R2,ST25,CT05,500004,01-01-1994,19-09-2018,1,1,1,0,0,0,0yrs 6mon,0,44409,60590,79.22,825,0,0
74,11394,South,Telangana,Hyderabad,Self employed,R2,ST25,CT05,500004,01-01-1994,11-09-2018,1,1,0,0,0,0,2yrs 10mon,1,43394,59386,75.78,512,1,0
74,11708,South,Telangana,Hyderabad,Salaried,R2,ST25,CT05,500004,01-01-1990,23-09-2018,1,1,0,0,0,0,2yrs 0mon,0,47645,58986,83.92,830,0,0
74,14337,South,Telangana,Hyderabad,Salaried,R2,ST25,CT05,500004,17-11-1995,17-09-2018,1,1,0,0,0,0,0yrs 0mon,0,38309,56000,75.0,0,0,0
74,20065,South,Telangana,Hyderabad,Salaried,R2,ST25,CT05,500004,01-10-1978,30-09-2018,1,1,0,0,0,0,1yrs 10mon,0,46349,65200,73.62,738,2,0
74,21209,South,Telangana,Hyderabad,Salaried,R2,ST25,CT05,500004,21-07-1987,28-09-2018,1,1,1,0,0,0,0yrs 0mon,0,53803,70451,78.07,0,0,1
74,21871,South,Telangana,Hyderabad,Salaried,R2,ST25,CT05,500004,31-10-1976,29-08-2018,1,1,0,0,0,0,4yrs 2mon,0,42494,70335,63.98,594,0,0
74,22488,South,Telangana,Hyderabad,Salaried,R2,ST25,CT05,500004,01-01-1967,19-09-2018,1,1,0,0,0,0,2yrs 0mon,0,49989,63386,84.88,836,0,1
74,22940,South,Telangana,Hyderabad,Self employed,R2,ST25,CT05,500004,16-07-1986,06-10-2018,1,1,0,0,0,0,2yrs 1mon,0,57413,67205,89.28,680,1,1
61,1005,South,Andhra Pradesh,Nellore,Self employed,R2,ST01,CT25,524225,21-04-1982,25-10-2018,1,1,0,0,0,0,3yrs 11mon,0,72817,82626,89.56,524,0,0
61,1943,South,Andhra Pradesh,Nellore,Salaried,R2,ST01,CT25,524225,03-06-1977,08-10-2018,1,1,0,0,0,0,3yrs 5mon,0,53571,65812,84.81,783,0,0
61,2614,South,Andhra Pradesh,Nellore,Self employed,R2,ST01,CT25,524225,01-01-1983,24-10-2018,1,1,0,0,0,0,0yrs 0mon,0,59213,72596,84.03,0,0,0
61,5024,South,Andhra Pradesh,Nellore,Self employed,R2,ST01,CT25,524225,18-10-1987,23-10-2018,1,1,0,0,0,0,1yrs 10mon,0,45449,67062,69.34,738,0,0
61,5528,South,Andhra Pradesh,Nellore,Salaried,R2,ST01,CT25,524225,05-05-1983,30-10-2018,1,1,0,0,0,0,2yrs 1mon,0,59947,70264,87.95,628,1,1
61,6006,South,Andhra Pradesh,Nellore,Self employed,R2,ST01,CT25,524225,01-06-1989,24-10-2018,1,1,0,0,0,0,0yrs 0mon,0,57269,67424,88.1,0,0,0
61,7800,South,Andhra Pradesh,Nellore,Salaried,R2,ST01,CT25,524225,11-10-1986,15-10-2018,1,1,0,0,0,0,0yrs 11mon,0,53503,70362,78.17,708,0,0
61,15389,South,Andhra Pradesh,Nellore,Self employed,R2,ST01,CT25,524225,01-06-1964,13-08-2018,1,1,0,0,0,0,7yrs 1mon,0,53078,60776,88.85,602,0,1
61,15534,South,Andhra Pradesh,Nellore,Self employed,R2,ST01,CT25,524225,20-11-1977,31-08-2018,1,1,0,0,0,0,2yrs 0mon,1,54233,62700,89.31,652,0,1
